GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),Engine Coolant Temperature(°F)
Thu Jul 20 17:39:37 GMT+02:00 2023,20-lip-2023 17:39:37.199,22.525027,51.18910858,61.48799809646607,3.7961177825927734,215.61334228515625,21.799999237060547,-0.03,0.96,-0.24,159.79999661
Thu Jul 20 17:39:38 GMT+02:00 2023,20-lip-2023 17:39:38.200,22.52511646,51.18924905,60.01199868488311,3.795255661010742,215.54351806640625,21.799999237060547,-0.01,0.98,-0.2,159.79999661
Thu Jul 20 17:39:39 GMT+02:00 2023,20-lip-2023 17:39:39.200,22.52520297,51.18938349,56.87999917984007,3.79528546333313,215.522216796875,22.200000762939453,0.0,1.0,-0.17,159.79999661
Thu Jul 20 17:39:40 GMT+02:00 2023,20-lip-2023 17:39:40.199,22.52528752,51.18951414,53.56799899291991,3.7992441654205322,215.5399169921875,22.299999237060547,-0.01,0.99,-0.18,159.79999661
Thu Jul 20 17:39:41 GMT+02:00 2023,20-lip-2023 17:39:41.200,22.52536302,51.18963174,51.91199889945983,3.7974138259887695,215.5260009765625,22.100000381469727,-0.02,1.0,-0.23,159.79999661
Thu Jul 20 17:39:42 GMT+02:00 2023,20-lip-2023 17:39:42.200,22.52543957,51.18974994,50.76000002861019,3.797473669052124,215.46160888671875,22.100000381469727,-0.03,0.97,-0.24,159.79999661
Thu Jul 20 17:39:43 GMT+02:00 2023,20-lip-2023 17:39:43.201,22.52551427,51.18986654,50.11199894714355,3.7964773178100586,215.4947509765625,21.899999618530273,0.0,0.97,-0.25,159.79999661
Thu Jul 20 17:39:44 GMT+02:00 2023,20-lip-2023 17:39:44.202,22.52558811,51.18997914,49.283997183799784,3.795396327972412,215.437255859375,22.399999618530273,-0.02,0.98,-0.26,159.79999661
Thu Jul 20 17:39:45 GMT+02:00 2023,20-lip-2023 17:39:45.202,22.5256655,51.19009687,49.35599882984161,3.7984745502471924,215.503173828125,22.700000762939453,-0.04,0.96,-0.27,159.79999661
Thu Jul 20 17:39:46 GMT+02:00 2023,20-lip-2023 17:39:46.201,22.52574074,51.19021181,49.895997442245516,3.8036186695098877,215.70635986328125,22.299999237060547,-0.05,0.97,-0.27,159.79999661
Thu Jul 20 17:39:47 GMT+02:00 2023,20-lip-2023 17:39:47.202,22.52581506,51.19032575,49.82399922943114,3.795614242553711,215.7073974609375,22.100000381469727,-0.04,0.96,-0.28,159.79999661
Thu Jul 20 17:39:48 GMT+02:00 2023,20-lip-2023 17:39:48.202,22.52589238,51.19044573,50.579999346733075,3.7979896068573,215.76318359375,22.100000381469727,-0.03,0.97,-0.29,159.79999661
Thu Jul 20 17:39:49 GMT+02:00 2023,20-lip-2023 17:39:49.201,22.52596592,51.1905591,50.93999727725986,3.7953243255615234,215.8482666015625,22.200000762939453,-0.03,0.98,-0.26,159.79999661
Thu Jul 20 17:39:50 GMT+02:00 2023,20-lip-2023 17:39:50.202,22.52604238,51.19067538,50.21999798297884,3.795208692550659,215.876220703125,22.399999618530273,-0.02,1.01,-0.26,159.79999661
Thu Jul 20 17:39:51 GMT+02:00 2023,20-lip-2023 17:39:51.202,22.52611761,51.19078975,49.283997183799784,3.7956442832946777,215.98046875,22.5,-0.02,0.97,-0.25,159.79999661
Thu Jul 20 17:39:52 GMT+02:00 2023,20-lip-2023 17:39:52.201,22.52619258,51.19090198,48.527997066497846,3.7960259914398193,216.0457763671875,22.799999237060547,-0.02,0.97,-0.26,159.79999661
Thu Jul 20 17:39:53 GMT+02:00 2023,20-lip-2023 17:39:53.202,22.52626996,51.19101681,48.34799981784818,3.805806875228882,216.0765380859375,23.100000381469727,-0.03,0.97,-0.26,159.79999661
Thu Jul 20 17:39:54 GMT+02:00 2023,20-lip-2023 17:39:54.202,22.52634195,51.19112385,47.98799845409394,3.7954792976379395,216.123046875,22.899999618530273,-0.04,0.99,-0.26,159.79999661
Thu Jul 20 17:39:55 GMT+02:00 2023,20-lip-2023 17:39:55.201,22.52641527,51.19123719,48.16799913597106,3.795625686645508,216.21875,22.100000381469727,-0.09,0.97,-0.27,159.79999661
Thu Jul 20 17:39:56 GMT+02:00 2023,20-lip-2023 17:39:56.202,22.52648297,51.19135078,48.77999939441679,3.795679807662964,216.26373291015625,19.799999237060547,-0.1,0.97,-0.27,159.79999661
Thu Jul 20 17:39:57 GMT+02:00 2023,20-lip-2023 17:39:57.202,22.52654427,51.1914701,49.42799704265599,3.8049705028533936,216.2740478515625,16.799999237060547,-0.15,0.98,-0.26,159.79999661
Thu Jul 20 17:39:58 GMT+02:00 2023,20-lip-2023 17:39:58.203,22.52659127,51.19158912,50.50799770069125,3.795668840408325,216.25274658203125,12.699999809265137,-0.09,0.98,-0.28,159.79999661
Thu Jul 20 17:39:59 GMT+02:00 2023,20-lip-2023 17:39:59.204,22.52663462,51.19171347,51.22799699497227,3.796389579772949,216.27105712890625,11.5,-0.07,0.98,-0.27,159.79999661
Thu Jul 20 17:40:00 GMT+02:00 2023,20-lip-2023 17:40:00.203,22.52667416,51.19184005,51.91199889945983,3.7958924770355225,216.3101806640625,10.699999809265137,-0.05,1.0,-0.29,159.79999661
Thu Jul 20 17:40:01 GMT+02:00 2023,20-lip-2023 17:40:01.204,22.52671279,51.19196762,52.27200026321407,3.797163963317871,216.39306640625,10.5,-0.05,0.96,-0.28,159.79999661
Thu Jul 20 17:40:02 GMT+02:00 2023,20-lip-2023 17:40:02.206,22.52675014,51.19209604,52.59599737071994,3.7966134548187256,216.42889404296875,10.300000190734863,-0.04,0.98,-0.29,159.79999661
Thu Jul 20 17:40:03 GMT+02:00 2023,20-lip-2023 17:40:03.205,22.52678808,51.19222711,53.423999134063706,3.7976937294006348,216.51141357421875,10.100000381469727,-0.04,0.96,-0.29,159.79999661
Thu Jul 20 17:40:04 GMT+02:00 2023,20-lip-2023 17:40:04.205,22.52682699,51.19236241,53.6759980287552,3.799860715866089,216.6065673828125,10.100000381469727,-0.04,0.95,-0.28,159.79999661
Thu Jul 20 17:40:05 GMT+02:00 2023,20-lip-2023 17:40:05.206,22.52686516,51.192493,54.21600007438656,3.7959578037261963,216.6429443359375,10.399999618530273,-0.03,0.97,-0.29,159.79999661
Thu Jul 20 17:40:06 GMT+02:00 2023,20-lip-2023 17:40:06.208,22.52690387,51.19262665,54.75599868679046,3.7951862812042236,216.70513916015625,10.5,-0.03,0.96,-0.29,159.79999661
Thu Jul 20 17:40:07 GMT+02:00 2023,20-lip-2023 17:40:07.209,22.52694327,51.19276118,54.89999854564667,3.796550750732422,216.70458984375,10.600000381469727,-0.02,0.99,-0.25,159.79999661
Thu Jul 20 17:40:08 GMT+02:00 2023,20-lip-2023 17:40:08.208,22.52698206,51.19288954,53.711998851776116,3.7931101322174072,216.71514892578125,10.699999809265137,0.0,1.0,-0.22,159.79999661
Thu Jul 20 17:40:09 GMT+02:00 2023,20-lip-2023 17:40:09.209,22.52702225,51.19302289,52.127996971130415,3.7966010570526123,216.7371826171875,10.800000190734863,-0.03,0.98,-0.23,159.79999661
Thu Jul 20 17:40:10 GMT+02:00 2023,20-lip-2023 17:40:10.209,22.52706082,51.19314948,51.155998782157894,3.7968099117279053,216.5340576171875,10.800000190734863,-0.01,1.01,-0.22,159.79999661
Thu Jul 20 17:40:11 GMT+02:00 2023,20-lip-2023 17:40:11.210,22.52709963,51.19327415,50.39999866485596,3.7954556941986084,216.36053466796875,11.199999809265137,-0.01,1.0,-0.23,159.79999661
Thu Jul 20 17:40:12 GMT+02:00 2023,20-lip-2023 17:40:12.210,22.52714241,51.19340003,49.499998688697815,3.797861337661743,216.0772705078125,12.399999618530273,0.0,0.96,-0.24,159.79999661
Thu Jul 20 17:40:13 GMT+02:00 2023,20-lip-2023 17:40:13.211,22.52718328,51.19351575,48.88799843025208,3.794722318649292,215.7630615234375,12.800000190734863,-0.03,0.99,-0.21,159.79999661
Thu Jul 20 17:40:14 GMT+02:00 2023,20-lip-2023 17:40:14.211,22.52722425,51.19363258,47.4839972314835,3.7963192462921143,215.42877197265625,12.199999809265137,-0.04,0.99,-0.21,159.79999661
Thu Jul 20 17:40:15 GMT+02:00 2023,20-lip-2023 17:40:15.212,22.52726147,51.19374743,47.12399930095671,3.793271541595459,215.1905517578125,11.199999809265137,-0.03,0.99,-0.25,159.79999661
Thu Jul 20 17:40:16 GMT+02:00 2023,20-lip-2023 17:40:16.212,22.52729766,51.19386247,46.872000406265215,3.793619394302368,215.0130615234375,11.199999809265137,-0.03,1.01,-0.24,159.79999661
Thu Jul 20 17:40:17 GMT+02:00 2023,20-lip-2023 17:40:17.212,22.52733413,51.19398052,46.475998219490066,3.795344591140747,214.963623046875,11.100000381469727,-0.03,0.95,-0.25,159.79999661
Thu Jul 20 17:40:18 GMT+02:00 2023,20-lip-2023 17:40:18.213,22.52736824,51.1940941,46.00799781990054,3.7954835891723633,215.01715087890625,10.600000381469727,0.0,0.99,-0.22,159.79999661
Thu Jul 20 17:40:19 GMT+02:00 2023,20-lip-2023 17:40:19.213,22.5274043,51.1942048,45.107997843742396,3.7950541973114014,214.999267578125,11.800000190734863,0.04,0.97,-0.27,159.79999661
Thu Jul 20 17:40:20 GMT+02:00 2023,20-lip-2023 17:40:20.214,22.52745243,51.19431141,44.316000336646994,3.7953941822052,215.02587890625,17.899999618530273,0.19,0.95,-0.32,159.79999661
Thu Jul 20 17:40:21 GMT+02:00 2023,20-lip-2023 17:40:21.214,22.52752249,51.19441118,43.739997467994726,3.7958264350891113,214.91925048828125,26.600000381469727,0.14,0.98,-0.31,159.79999661
Thu Jul 20 17:40:22 GMT+02:00 2023,20-lip-2023 17:40:22.214,22.52761372,51.19450329,43.37999953746794,3.795362949371338,214.9385986328125,34.5,0.12,1.0,-0.3,159.79999661
Thu Jul 20 17:40:23 GMT+02:00 2023,20-lip-2023 17:40:23.213,22.52772152,51.19458649,43.09199981975553,3.7949349880218506,214.9486083984375,41.599998474121094,0.1,0.99,-0.31,159.79999661
Thu Jul 20 17:40:24 GMT+02:00 2023,20-lip-2023 17:40:24.214,22.52784402,51.19466086,43.09199981975553,3.7961480617523193,214.9654541015625,48.29999923706055,0.09,0.96,-0.32,159.79999661
Thu Jul 20 17:40:25 GMT+02:00 2023,20-lip-2023 17:40:25.214,22.52798508,51.19472899,43.631998432159435,3.7978408336639404,214.96826171875,54.70000076293945,0.11,0.97,-0.29,159.79999661
Thu Jul 20 17:40:26 GMT+02:00 2023,20-lip-2023 17:40:26.215,22.52813172,51.19478534,44.135999654769876,3.7953615188598633,214.8306884765625,60.20000076293945,0.04,0.97,-0.32,159.79999661
Thu Jul 20 17:40:27 GMT+02:00 2023,20-lip-2023 17:40:27.214,22.52829085,51.19483578,45.17999948978422,3.7950079441070557,214.84820556640625,65.0999984741211,0.04,0.97,-0.32,159.79999661
Thu Jul 20 17:40:28 GMT+02:00 2023,20-lip-2023 17:40:28.216,22.52845832,51.19487788,45.86399796104433,3.7957632541656494,214.893798828125,70.19999694824219,0.11,0.94,-0.36,159.79999661
Thu Jul 20 17:40:29 GMT+02:00 2023,20-lip-2023 17:40:29.216,22.52863472,51.19490756,46.33199836063386,3.7953431606292725,214.8671875,77.9000015258789,0.15,0.96,-0.37,159.79999661
Thu Jul 20 17:40:30 GMT+02:00 2023,20-lip-2023 17:40:30.216,22.52881897,51.19491921,47.051997654914885,3.795177698135376,214.77740478515625,87.0,0.04,0.97,-0.32,159.79999661
Thu Jul 20 17:40:31 GMT+02:00 2023,20-lip-2023 17:40:31.217,22.52900625,51.19492226,47.160000123977625,3.795936107635498,214.7733154296875,90.5,0.0,0.95,-0.28,159.79999661
Thu Jul 20 17:40:32 GMT+02:00 2023,20-lip-2023 17:40:32.218,22.52919379,51.19492016,47.12399930095671,3.7945451736450195,214.73455810546875,91.9000015258789,0.02,0.98,-0.25,159.79999661
Thu Jul 20 17:40:33 GMT+02:00 2023,20-lip-2023 17:40:33.217,22.52936713,51.19491429,40.46399810409548,3.800142288208008,214.7330322265625,94.19999694824219,0.1,1.04,0.06,159.79999661
Thu Jul 20 17:40:34 GMT+02:00 2023,20-lip-2023 17:40:34.218,22.52949706,51.19490796,27.323999825477586,3.803422451019287,214.75921630859375,94.80000305175781,0.09,1.04,0.11,159.79999661
Thu Jul 20 17:40:35 GMT+02:00 2023,20-lip-2023 17:40:35.219,22.52957456,51.19490519,15.15599973583221,3.8016462326049805,214.79541015625,94.4000015258789,0.03,1.01,-0.06,159.79999661
Thu Jul 20 17:40:36 GMT+02:00 2023,20-lip-2023 17:40:36.218,22.52961829,51.19490434,7.631999385833751,3.7969539165496826,214.83917236328125,94.30000305175781,0.04,1.01,-0.06,159.79999661
Thu Jul 20 17:40:37 GMT+02:00 2023,20-lip-2023 17:40:37.221,22.52963904,51.19490356,4.6799997043609665,3.7945194244384766,214.85125732421875,94.30000305175781,-0.03,0.97,-0.28,159.79999661
Thu Jul 20 17:40:38 GMT+02:00 2023,20-lip-2023 17:40:38.222,22.52965803,51.19490296,5.471999786376955,3.7925899028778076,214.8858642578125,94.5999984741211,-0.05,0.96,-0.32,159.79999661
Thu Jul 20 17:40:39 GMT+02:00 2023,20-lip-2023 17:40:39.221,22.52969364,51.19490187,12.455999807357784,3.7986624240875244,214.89617919921875,95.0,-0.13,0.92,-0.53,159.79999661
Thu Jul 20 17:40:40 GMT+02:00 2023,20-lip-2023 17:40:40.222,22.52976,51.1948992,21.095999921798693,3.796135187149048,214.843505859375,94.80000305175781,-0.08,0.94,-0.43,159.79999661
Thu Jul 20 17:40:41 GMT+02:00 2023,20-lip-2023 17:40:41.223,22.52986041,51.19489407,27.359998931884775,3.7926909923553467,214.6593017578125,95.4000015258789,-0.11,0.94,-0.43,159.79999661
Thu Jul 20 17:40:42 GMT+02:00 2023,20-lip-2023 17:40:42.224,22.5299819,51.1948891,33.29999911785126,3.799287796020508,214.5390625,95.0,-0.09,0.94,-0.42,159.79999661
Thu Jul 20 17:40:43 GMT+02:00 2023,20-lip-2023 17:40:43.224,22.53012598,51.19488359,38.160000362396204,3.7945263385772705,214.41705322265625,94.4000015258789,-0.07,0.96,-0.37,159.79999661
Thu Jul 20 17:40:44 GMT+02:00 2023,20-lip-2023 17:40:44.225,22.53029089,51.19487764,41.47200054931636,3.796962261199951,214.21990966796875,94.0999984741211,-0.04,0.97,-0.31,159.79999661
Thu Jul 20 17:40:45 GMT+02:00 2023,20-lip-2023 17:40:45.226,22.53045497,51.19487138,43.45199775028232,3.794424533843994,214.0445556640625,94.0,-0.04,0.96,-0.31,159.79999661
Thu Jul 20 17:40:46 GMT+02:00 2023,20-lip-2023 17:40:46.228,22.53063152,51.19486487,45.2519977025986,3.7943758964538574,213.8702392578125,94.0,-0.04,0.98,-0.31,159.79999661
Thu Jul 20 17:40:47 GMT+02:00 2023,20-lip-2023 17:40:47.227,22.53081313,51.19485773,47.12399930095671,3.792440176010132,213.6771240234375,94.0999984741211,-0.02,0.96,-0.31,159.79999661
Thu Jul 20 17:40:48 GMT+02:00 2023,20-lip-2023 17:40:48.226,22.53100437,51.1948495,49.103999935150114,3.792557716369629,213.456787109375,94.4000015258789,-0.04,0.99,-0.28,159.79999661
Thu Jul 20 17:40:49 GMT+02:00 2023,20-lip-2023 17:40:49.226,22.53120836,51.19484052,50.61600016975399,3.794557809829712,213.12799072265625,94.19999694824219,-0.05,0.96,-0.29,159.79999661
Thu Jul 20 17:40:50 GMT+02:00 2023,20-lip-2023 17:40:50.226,22.53141304,51.19483192,52.127996971130415,3.7944412231445312,212.87744140625,94.0,-0.06,0.99,-0.27,159.79999661
Thu Jul 20 17:40:51 GMT+02:00 2023,20-lip-2023 17:40:51.226,22.53162153,51.19482369,52.84799969863889,3.7949538230895996,212.6522216796875,93.5999984741211,-0.03,0.98,-0.26,159.79999661
Thu Jul 20 17:40:52 GMT+02:00 2023,20-lip-2023 17:40:52.228,22.53183258,51.19481546,53.45999995708462,3.795588254928589,212.401123046875,93.5999984741211,-0.02,0.98,-0.26,159.79999661
Thu Jul 20 17:40:53 GMT+02:00 2023,20-lip-2023 17:40:53.230,22.53204402,51.19480733,53.45999995708462,3.7953758239746094,212.22613525390625,93.9000015258789,-0.03,0.97,-0.25,159.79999661
Thu Jul 20 17:40:54 GMT+02:00 2023,20-lip-2023 17:40:54.230,22.53225555,51.19479816,53.35199748802188,3.7968482971191406,212.07763671875,94.0999984741211,-0.03,0.97,-0.25,159.79999661
Thu Jul 20 17:40:55 GMT+02:00 2023,20-lip-2023 17:40:55.230,22.53246638,51.19478993,53.06399777030947,3.79595947265625,211.9705810546875,93.5,-0.07,0.97,-0.24,159.79999661
Thu Jul 20 17:40:56 GMT+02:00 2023,20-lip-2023 17:40:56.230,22.53267519,51.19478573,52.48799833488465,3.797816514968872,211.8988037109375,90.9000015258789,-0.12,0.98,-0.22,159.79999661
Thu Jul 20 17:40:57 GMT+02:00 2023,20-lip-2023 17:40:57.230,22.53288641,51.19478849,52.235999440193154,3.7960219383239746,211.83251953125,87.69999694824219,-0.08,0.95,-0.24,159.79999661
Thu Jul 20 17:40:58 GMT+02:00 2023,20-lip-2023 17:40:58.232,22.53309363,51.19479717,52.41600012207027,3.796173095703125,211.6849365234375,85.19999694824219,-0.11,1.0,-0.23,159.79999661
Thu Jul 20 17:40:59 GMT+02:00 2023,20-lip-2023 17:40:59.233,22.53330002,51.19481258,52.343998476028446,3.795968532562256,211.571044921875,82.0,-0.12,0.99,-0.23,159.79999661
Thu Jul 20 17:41:00 GMT+02:00 2023,20-lip-2023 17:41:00.236,22.53350624,51.1948362,52.99199955749509,3.795652151107788,211.4251708984375,78.4000015258789,-0.13,0.99,-0.25,159.79999661
Thu Jul 20 17:41:01 GMT+02:00 2023,20-lip-2023 17:41:01.237,22.5337138,51.19486731,54.21600007438656,3.795372486114502,211.302734375,75.5,-0.05,0.97,-0.28,159.79999661
Thu Jul 20 17:41:02 GMT+02:00 2023,20-lip-2023 17:41:02.238,22.5339242,51.19490168,55.259999909400904,3.7955174446105957,211.1727294921875,75.0,-0.03,0.98,-0.28,159.79999661
Thu Jul 20 17:41:03 GMT+02:00 2023,20-lip-2023 17:41:03.237,22.53413742,51.19493663,55.83599934482572,3.79482102394104,211.0654296875,75.30000305175781,0.01,0.98,-0.3,159.79999661
Thu Jul 20 17:41:04 GMT+02:00 2023,20-lip-2023 17:41:04.238,22.53435439,51.19496829,56.447999603271455,3.7948689460754395,211.0301513671875,77.4000015258789,0.05,0.98,-0.31,159.79999661
Thu Jul 20 17:41:05 GMT+02:00 2023,20-lip-2023 17:41:05.238,22.53457625,51.194994,57.05999986171719,3.794589042663574,211.076904296875,80.5999984741211,0.05,0.98,-0.32,159.79999661
Thu Jul 20 17:41:06 GMT+02:00 2023,20-lip-2023 17:41:06.239,22.53480067,51.19501194,57.131998074531566,3.7943427562713623,211.22039794921875,83.80000305175781,0.05,0.97,-0.3,159.79999661
Thu Jul 20 17:41:07 GMT+02:00 2023,20-lip-2023 17:41:07.241,22.53502488,51.19502242,56.48399699306492,3.7945430278778076,211.49658203125,86.69999694824219,0.02,0.95,-0.29,159.79999661
Thu Jul 20 17:41:08 GMT+02:00 2023,20-lip-2023 17:41:08.242,22.53525096,51.19502901,55.69199948596952,3.7943174839019775,211.87109375,87.80000305175781,-0.02,0.98,-0.26,159.79999661
Thu Jul 20 17:41:09 GMT+02:00 2023,20-lip-2023 17:41:09.243,22.53546824,51.19503398,54.39599732303623,3.794321298599243,212.2569580078125,88.0,-0.02,0.96,-0.26,159.79999661
Thu Jul 20 17:41:10 GMT+02:00 2023,20-lip-2023 17:41:10.244,22.53568183,51.1950386,53.531998169899,3.7944931983947754,212.52996826171875,88.0,-0.03,0.95,-0.27,159.79999661
Thu Jul 20 17:41:11 GMT+02:00 2023,20-lip-2023 17:41:11.244,22.53589327,51.19504337,53.1359994163513,3.7945404052734375,212.74169921875,88.0,-0.01,0.97,-0.26,159.79999661
Thu Jul 20 17:41:12 GMT+02:00 2023,20-lip-2023 17:41:12.244,22.536096,51.19504782,52.70399983978268,3.7928621768951416,212.87078857421875,88.0999984741211,-0.02,0.97,-0.26,159.79999661
Thu Jul 20 17:41:13 GMT+02:00 2023,20-lip-2023 17:41:13.244,22.53631058,51.19505251,52.343998476028446,3.795450448989868,212.937255859375,88.0999984741211,-0.03,0.98,-0.27,159.79999661
Thu Jul 20 17:41:14 GMT+02:00 2023,20-lip-2023 17:41:14.244,22.53651868,51.19505652,52.27200026321407,3.79437255859375,213.0343017578125,88.19999694824219,-0.02,0.97,-0.28,159.79999661
Thu Jul 20 17:41:15 GMT+02:00 2023,20-lip-2023 17:41:15.244,22.53672531,51.19506075,51.660000004768335,3.794543981552124,213.16741943359375,88.19999694824219,-0.02,0.97,-0.25,159.79999661
Thu Jul 20 17:41:16 GMT+02:00 2023,20-lip-2023 17:41:16.244,22.53693429,51.19506498,50.61600016975399,3.7968642711639404,213.2049560546875,88.0999984741211,-0.02,0.99,-0.25,159.79999661
Thu Jul 20 17:41:17 GMT+02:00 2023,20-lip-2023 17:41:17.245,22.53712637,51.19506882,49.64399854755402,3.7943427562713623,213.3382568359375,88.19999694824219,0.0,0.99,-0.25,159.79999661
Thu Jul 20 17:41:18 GMT+02:00 2023,20-lip-2023 17:41:18.244,22.53732532,51.19507195,48.816000217437704,3.7944204807281494,213.457275390625,88.80000305175781,-0.01,0.98,-0.26,159.79999661
Thu Jul 20 17:41:19 GMT+02:00 2023,20-lip-2023 17:41:19.245,22.53751057,51.19507437,47.843998595237736,3.7925608158111572,213.60009765625,88.9000015258789,-0.08,0.99,-0.23,159.79999661
Thu Jul 20 17:41:20 GMT+02:00 2023,20-lip-2023 17:41:20.246,22.53769794,51.19508024,46.8359995832443,3.792574167251587,213.75006103515625,86.5,-0.06,0.99,-0.24,159.79999661
Thu Jul 20 17:41:21 GMT+02:00 2023,20-lip-2023 17:41:21.245,22.53788673,51.19508869,45.75599892520904,3.794872760772705,214.0108642578125,85.5,-0.03,1.0,-0.25,159.79999661
Thu Jul 20 17:41:22 GMT+02:00 2023,20-lip-2023 17:41:22.247,22.53806584,51.1950975,45.216000312805136,3.7949485778808594,214.40374755859375,85.5,-0.04,0.97,-0.31,159.79999661
Thu Jul 20 17:41:23 GMT+02:00 2023,20-lip-2023 17:41:23.246,22.53824599,51.19510558,45.86399796104433,3.7954094409942627,214.787353515625,85.9000015258789,-0.01,0.97,-0.33,159.79999661
Thu Jul 20 17:41:24 GMT+02:00 2023,20-lip-2023 17:41:24.246,22.53842985,51.19511184,46.872000406265215,3.7951571941375732,215.21343994140625,87.0999984741211,0.0,0.97,-0.36,159.79999661
Thu Jul 20 17:41:25 GMT+02:00 2023,20-lip-2023 17:41:25.247,22.53861762,51.19511574,47.69999873638153,3.7951772212982178,215.72894287109375,88.30000305175781,-0.04,0.99,-0.33,159.79999661
Thu Jul 20 17:41:26 GMT+02:00 2023,20-lip-2023 17:41:26.247,22.5388083,51.19511965,48.27599817180635,3.794855833053589,216.36065673828125,88.0,-0.1,0.94,-0.31,159.79999661
Thu Jul 20 17:41:27 GMT+02:00 2023,20-lip-2023 17:41:27.248,22.53900146,51.19512619,48.816000217437704,3.7976551055908203,216.92767333984375,86.5999984741211,-0.07,0.96,-0.34,159.79999661
Thu Jul 20 17:41:28 GMT+02:00 2023,20-lip-2023 17:41:28.248,22.53919886,51.1951334,50.32799701881413,3.7954397201538086,217.435546875,86.5999984741211,-0.03,0.96,-0.35,159.79999661
Thu Jul 20 17:41:29 GMT+02:00 2023,20-lip-2023 17:41:29.247,22.53940526,51.19513763,51.80399986362454,3.7957592010498047,217.8646240234375,88.5999984741211,0.01,0.97,-0.37,159.79999661
Thu Jul 20 17:41:30 GMT+02:00 2023,20-lip-2023 17:41:30.248,22.5396139,51.19513903,53.207997629165675,3.795295238494873,218.28021240234375,89.80000305175781,-0.06,0.96,-0.35,159.79999661
Thu Jul 20 17:41:31 GMT+02:00 2023,20-lip-2023 17:41:31.248,22.53982229,51.19513991,54.683997040748636,3.7929067611694336,218.67449951171875,89.5999984741211,-0.03,0.97,-0.31,159.79999661
Thu Jul 20 17:41:32 GMT+02:00 2023,20-lip-2023 17:41:32.249,22.54004757,51.19514045,55.1160000505447,3.794613838195801,219.0426025390625,89.9000015258789,-0.02,0.96,-0.3,159.79999661
Thu Jul 20 17:41:33 GMT+02:00 2023,20-lip-2023 17:41:33.249,22.54026629,51.19514031,55.18799826335908,3.7945966720581055,219.40582275390625,90.19999694824219,-0.02,0.97,-0.3,159.79999661
Thu Jul 20 17:41:34 GMT+02:00 2023,20-lip-2023 17:41:34.249,22.54048446,51.19513966,55.00799758148196,3.7949929237365723,219.7685546875,90.30000305175781,-0.03,0.96,-0.28,159.79999661
Thu Jul 20 17:41:35 GMT+02:00 2023,20-lip-2023 17:41:35.249,22.54070198,51.19513836,54.791999509811376,3.7945024967193604,220.071533203125,90.5999984741211,-0.03,0.95,-0.28,159.79999661
Thu Jul 20 17:41:36 GMT+02:00 2023,20-lip-2023 17:41:36.249,22.5409191,51.19513746,54.683997040748636,3.795200824737549,220.3475341796875,90.4000015258789,-0.05,0.97,-0.28,159.79999661
Thu Jul 20 17:41:37 GMT+02:00 2023,20-lip-2023 17:41:37.250,22.54113634,51.19513723,54.71999786376955,3.7952001094818115,220.6143798828125,89.9000015258789,-0.04,0.98,-0.29,159.79999661
Thu Jul 20 17:41:38 GMT+02:00 2023,20-lip-2023 17:41:38.250,22.54135245,51.19513728,54.503999792098966,3.795116662979126,220.90081787109375,90.30000305175781,-0.02,0.97,-0.29,159.79999661
Thu Jul 20 17:41:39 GMT+02:00 2023,20-lip-2023 17:41:39.250,22.54156713,51.19513601,54.03599939250944,3.79496693611145,221.17333984375,90.5999984741211,-0.03,0.97,-0.3,159.79999661
Thu Jul 20 17:41:40 GMT+02:00 2023,20-lip-2023 17:41:40.250,22.54178487,51.19513449,53.603999815940824,3.7952122688293457,221.4195556640625,90.5999984741211,-0.05,0.98,-0.27,159.79999661
Thu Jul 20 17:41:41 GMT+02:00 2023,20-lip-2023 17:41:41.249,22.54199653,51.19513344,53.09999859333038,3.7943966388702393,221.7161865234375,90.5999984741211,0.0,1.0,-0.28,159.79999661
Thu Jul 20 17:41:42 GMT+02:00 2023,20-lip-2023 17:41:42.249,22.54220583,51.19513153,52.55999998092648,3.7946038246154785,222.06964111328125,91.0,-0.02,0.97,-0.27,159.79999661
Thu Jul 20 17:41:43 GMT+02:00 2023,20-lip-2023 17:41:43.250,22.54241458,51.1951294,52.59599737071994,3.794548749923706,222.3507080078125,90.9000015258789,-0.02,0.98,-0.3,159.79999661
Thu Jul 20 17:41:44 GMT+02:00 2023,20-lip-2023 17:41:44.251,22.54261589,51.19512825,52.30799765300753,3.7925000190734863,222.7230224609375,90.5,-0.06,0.94,-0.27,159.79999661
Thu Jul 20 17:41:45 GMT+02:00 2023,20-lip-2023 17:41:45.252,22.54282973,51.19512643,52.127996971130415,3.7947747707366943,223.15740966796875,90.80000305175781,-0.03,0.95,-0.29,159.79999661
Thu Jul 20 17:41:46 GMT+02:00 2023,20-lip-2023 17:41:46.253,22.54303485,51.19512417,51.73199821758271,3.7950732707977295,223.5977783203125,91.0,-0.03,0.97,-0.29,159.79999661
Thu Jul 20 17:41:47 GMT+02:00 2023,20-lip-2023 17:41:47.253,22.54323915,51.1951214,51.40799767684939,3.7964205741882324,224.0845947265625,91.19999694824219,-0.03,0.97,-0.29,159.79999661
Thu Jul 20 17:41:48 GMT+02:00 2023,20-lip-2023 17:41:48.253,22.54344869,51.195119,51.08399713611607,3.7979085445404053,224.5928955078125,91.0999984741211,-0.04,0.96,-0.3,159.79999661
